month,customer_id,name,region,currency,plan,seats,mrr_local,signup_month
2026-04,C0048,Customer 0048,emea,EUR,Scale,6,1440,2024-05
2026-04,C0050,Customer 0050,amer,USD,Starter,3,90,2024-10
2026-04,C0051,Customer 0051,amer,USD,Growth,22,1980,2025-02
2026-04,C0052,Customer 0052,emea,EUR,Growth,8,720,2025-02
2026-04,C0054,Customer 0054,amer,CAD,Starter,5,150,2024-07
2026-04,C0055,Customer 0055,emea,EUR,Starter,25,750,2025-10
2026-04,C0056,Customer 0056,emea,EUR,Enterprise,28,16800,2024-09
2026-04,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2026-04,C0059,Customer 0059,emea,EUR,Growth,14,1260,2024-10
2026-04,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2026-04,C0062,Customer 0062,amer,USD,Scale,40,9600,2026-02
2026-04,C0063,Customer 0063,amer,USD,Scale,5,1200,2024-12
2026-04,C0064,Customer 0064,amer,USD,Scale,40,9600,2026-03
2026-04,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2026-04,C0067,Customer 0067,emea,EUR,Scale,10,2400,2024-11
2026-04,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2026-04,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2026-04,C0071,Customer 0071,amer,CAD,Growth,10,900,2026-02
2026-04,C0072,Customer 0072,amer,CAD,Starter,42,1260,2025-02
2026-04,C0073,Customer 0073,emea,GBP,Scale,24,5760,2024-04
2026-04,C0074,Customer 0074,emea,EUR,Growth,3,270,2025-11
2026-04,C0076,Customer 0076,amer,CAD,Starter,59,1770,2025-06
2026-04,C0078,Customer 0078,emea,EUR,Starter,100,3000,2026-01
2026-04,C0082,Customer 0082,emea,GBP,Scale,22,5280,2024-08
2026-04,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2026-04,C0084,Customer 0084,emea,GBP,Enterprise,8,4800,2026-03
2026-04,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2026-04,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2026-04,C0087,Customer 0087,emea,EUR,Scale,105,25200,2025-12
2026-04,C0088,Customer 0088,emea,EUR,Starter,40,1200,2026-03
2026-04,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2026-04,C0092,Customer 0092,amer,USD,Starter,25,750,2024-03
2026-04,C0093,Customer 0093,emea,EUR,Enterprise,100,60000,2026-03
2026-04,C0094,Customer 0094,emea,GBP,Starter,11,330,2023-07
2026-04,C0095,Customer 0095,emea,EUR,Starter,58,1740,2025-11
2026-04,C0097,Customer 0097,emea,GBP,Enterprise,60,36000,2025-03
2026-04,C0099,Customer 0099,amer,USD,Growth,13,1170,2023-10
2026-04,C0100,Customer 0100,emea,GBP,Growth,15,1350,2025-06
2026-04,C0102,Customer 0102,amer,USD,Growth,19,1710,2025-10
2026-04,C0104,Customer 0104,amer,CAD,Starter,3,90,2025-01
2026-04,C0105,Customer 0105,amer,USD,Enterprise,15,9000,2024-06
2026-04,C0106,Customer 0106,amer,USD,Starter,24,720,2024-04
2026-04,C0108,Customer 0108,amer,USD,Starter,60,1800,2025-10
2026-04,C0109,Customer 0109,amer,USD,Starter,10,300,2024-06
2026-04,C0111,Customer 0111,amer,USD,Starter,21,630,2024-04
2026-04,C0112,Customer 0112,amer,USD,Starter,25,750,2025-08
2026-04,C0116,Customer 0116,emea,EUR,Enterprise,8,4800,2025-03
2026-04,C0117,Customer 0117,emea,EUR,Scale,9,2160,2025-11
2026-04,C0118,Customer 0118,emea,EUR,Scale,7,1680,2025-03
2026-04,C0119,Customer 0119,amer,USD,Growth,39,3510,2025-11
2026-04,C0120,Customer 0120,amer,USD,Growth,3,270,2026-03
2026-04,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2026-04,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2026-04,C0125,Customer 0125,emea,EUR,Starter,100,3000,2026-02
2026-04,C0126,Customer 0126,emea,GBP,Growth,60,5400,2026-03
2026-04,C0127,Customer 0127,amer,USD,Growth,10,900,2025-03
2026-04,C0128,Customer 0128,emea,EUR,Growth,40,3600,2024-06
2026-04,C0130,Customer 0130,emea,GBP,Starter,100,3000,2026-01
2026-04,C0132,Customer 0132,emea,EUR,Growth,20,1800,2025-12
2026-04,C0133,Customer 0133,amer,USD,Growth,5,450,2025-04
2026-04,C0134,Customer 0134,emea,GBP,Growth,12,1080,2025-03
2026-04,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2026-04,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2026-04,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2026-04,C0140,Customer 0140,amer,CAD,Starter,9,270,2024-12
2026-04,C0141,Customer 0141,amer,USD,Starter,29,870,2025-02
2026-04,C0142,Customer 0142,amer,USD,Growth,100,9000,2026-03
2026-04,C0144,Customer 0144,amer,USD,Starter,100,3000,2026-03
2026-04,C0145,Customer 0145,emea,EUR,Growth,103,9270,2026-01
2026-04,C0147,Customer 0147,emea,EUR,Scale,17,4080,2025-05
2026-04,C0148,Customer 0148,amer,USD,Starter,100,3000,2026-02
2026-04,C0150,Customer 0150,amer,USD,Growth,24,2160,2025-03
2026-05,C0003,Customer 0003,emea,EUR,Enterprise,24,14400,2025-02
2026-05,C0007,Customer 0007,amer,USD,Growth,60,5400,2026-01
2026-05,C0008,Customer 0008,amer,USD,Growth,108,9720,2023-10
2026-05,C0010,Customer 0010,amer,USD,Starter,4,120,2024-10
2026-05,C0012,Customer 0012,amer,CAD,Starter,100,3000,2025-08
2026-05,C0013,Customer 0013,amer,USD,Starter,10,300,2024-12
2026-05,C0014,Customer 0014,amer,USD,Growth,9,810,2023-07
2026-05,C0015,Customer 0015,emea,GBP,Growth,16,1440,2024-12
2026-05,C0016,Customer 0016,emea,EUR,Growth,6,540,2025-02
2026-05,C0019,Customer 0019,amer,USD,Enterprise,3,1800,2025-07
2026-05,C0020,Customer 0020,amer,USD,Scale,4,960,2025-04
2026-05,C0021,Customer 0021,amer,USD,Starter,100,3000,2025-10
2026-05,C0023,Customer 0023,amer,USD,Enterprise,15,9000,2023-07
2026-05,C0026,Customer 0026,emea,EUR,Starter,10,300,2026-02
2026-05,C0027,Customer 0027,emea,EUR,Starter,42,1260,2025-07
2026-05,C0028,Customer 0028,emea,EUR,Enterprise,14,8400,2025-03
2026-05,C0029,Customer 0029,emea,GBP,Starter,60,1800,2025-10
2026-05,C0030,Customer 0030,emea,GBP,Growth,6,540,2023-11
2026-05,C0031,Customer 0031,amer,USD,Growth,21,1890,2024-12
2026-05,C0033,Customer 0033,emea,GBP,Scale,4,960,2026-01
2026-05,C0034,Customer 0034,amer,USD,Enterprise,16,9600,2024-09
2026-05,C0035,Customer 0035,amer,USD,Enterprise,40,24000,2024-05
2026-05,C0036,Customer 0036,emea,EUR,Enterprise,45,27000,2025-07
2026-05,C0038,Customer 0038,emea,GBP,Scale,22,5280,2024-05
2026-05,C0039,Customer 0039,emea,EUR,Starter,43,1290,2025-01
2026-05,C0041,Customer 0041,amer,USD,Starter,40,1200,2026-03
2026-05,C0042,Customer 0042,amer,USD,Starter,4,120,2025-08
2026-05,C0043,Customer 0043,amer,USD,Growth,22,1980,2025-06
2026-05,C0046,Customer 0046,emea,EUR,Scale,60,14400,2025-12
2026-05,C0047,Customer 0047,emea,EUR,Starter,3,90,2026-02
2026-05,C0048,Customer 0048,emea,EUR,Scale,6,1440,2024-05
2026-05,C0050,Customer 0050,amer,USD,Starter,3,90,2024-10
2026-05,C0051,Customer 0051,amer,USD,Growth,22,1980,2025-02
2026-05,C0052,Customer 0052,emea,EUR,Growth,8,720,2025-02
2026-05,C0054,Customer 0054,amer,CAD,Starter,5,150,2024-07
2026-05,C0055,Customer 0055,emea,EUR,Starter,25,750,2025-10
2026-05,C0056,Customer 0056,emea,EUR,Enterprise,28,16800,2024-09
2026-05,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2026-05,C0059,Customer 0059,emea,EUR,Growth,14,1260,2024-10
2026-05,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2026-05,C0062,Customer 0062,amer,USD,Scale,39,9360,2026-02
2026-05,C0064,Customer 0064,amer,USD,Scale,40,9600,2026-03
2026-05,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2026-05,C0067,Customer 0067,emea,EUR,Scale,10,2400,2024-11
2026-05,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2026-05,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2026-05,C0071,Customer 0071,amer,CAD,Growth,10,900,2026-02
2026-05,C0072,Customer 0072,amer,CAD,Starter,42,1260,2025-02
2026-05,C0073,Customer 0073,emea,GBP,Scale,24,5760,2024-04
2026-05,C0074,Customer 0074,emea,EUR,Growth,3,270,2025-11
2026-05,C0076,Customer 0076,amer,CAD,Starter,59,1770,2025-06
2026-05,C0078,Customer 0078,emea,EUR,Starter,100,3000,2026-01
2026-05,C0082,Customer 0082,emea,GBP,Scale,22,5280,2024-08
2026-05,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2026-05,C0084,Customer 0084,emea,GBP,Enterprise,8,4800,2026-03
2026-05,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2026-05,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2026-05,C0087,Customer 0087,emea,EUR,Scale,107,25680,2025-12
2026-05,C0088,Customer 0088,emea,EUR,Starter,40,1200,2026-03
2026-05,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2026-05,C0093,Customer 0093,emea,EUR,Enterprise,100,60000,2026-03
2026-05,C0094,Customer 0094,emea,GBP,Starter,12,360,2023-07
2026-05,C0095,Customer 0095,emea,EUR,Starter,58,1740,2025-11
2026-05,C0099,Customer 0099,amer,USD,Growth,13,1170,2023-10
2026-05,C0100,Customer 0100,emea,GBP,Growth,15,1350,2025-06
2026-05,C0102,Customer 0102,amer,USD,Scale,24,5760,2025-10
2026-05,C0104,Customer 0104,amer,CAD,Starter,3,90,2025-01
2026-05,C0106,Customer 0106,amer,USD,Starter,24,720,2024-04
2026-05,C0108,Customer 0108,amer,USD,Starter,63,1890,2025-10
2026-05,C0109,Customer 0109,amer,USD,Starter,8,240,2024-06
2026-05,C0111,Customer 0111,amer,USD,Starter,21,630,2024-04
2026-05,C0112,Customer 0112,amer,USD,Starter,24,720,2025-08
2026-05,C0117,Customer 0117,emea,EUR,Scale,9,2160,2025-11
2026-05,C0118,Customer 0118,emea,EUR,Scale,7,1680,2025-03
2026-05,C0119,Customer 0119,amer,USD,Growth,39,3510,2025-11
2026-05,C0120,Customer 0120,amer,USD,Growth,3,270,2026-03
2026-05,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2026-05,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2026-05,C0125,Customer 0125,emea,EUR,Starter,105,3150,2026-02
2026-05,C0126,Customer 0126,emea,GBP,Growth,60,5400,2026-03
2026-05,C0127,Customer 0127,amer,USD,Growth,10,900,2025-03
2026-05,C0128,Customer 0128,emea,EUR,Growth,40,3600,2024-06
2026-05,C0130,Customer 0130,emea,GBP,Starter,100,3000,2026-01
2026-05,C0132,Customer 0132,emea,EUR,Growth,20,1800,2025-12
2026-05,C0133,Customer 0133,amer,USD,Growth,5,450,2025-04
2026-05,C0134,Customer 0134,emea,GBP,Growth,13,1170,2025-03
2026-05,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2026-05,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2026-05,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2026-05,C0140,Customer 0140,amer,CAD,Starter,9,270,2024-12
2026-05,C0141,Customer 0141,amer,USD,Starter,29,870,2025-02
2026-05,C0142,Customer 0142,amer,USD,Growth,100,9000,2026-03
2026-05,C0144,Customer 0144,amer,USD,Starter,100,3000,2026-03
2026-05,C0145,Customer 0145,emea,EUR,Growth,103,9270,2026-01
2026-05,C0147,Customer 0147,emea,EUR,Scale,17,4080,2025-05
2026-05,C0148,Customer 0148,amer,USD,Starter,100,3000,2026-02
2026-05,C0150,Customer 0150,amer,USD,Growth,24,2160,2025-03
2026-06,C0003,Customer 0003,emea,EUR,Enterprise,24,14400,2025-02
2026-06,C0007,Customer 0007,amer,USD,Growth,60,5400,2026-01
2026-06,C0008,Customer 0008,amer,USD,Scale,113,27120,2023-10
2026-06,C0010,Customer 0010,amer,USD,Starter,3,90,2024-10
2026-06,C0012,Customer 0012,amer,CAD,Starter,100,3000,2025-08
2026-06,C0014,Customer 0014,amer,USD,Growth,9,810,2023-07
2026-06,C0015,Customer 0015,emea,GBP,Growth,16,1440,2024-12
2026-06,C0016,Customer 0016,emea,EUR,Growth,6,540,2025-02
2026-06,C0019,Customer 0019,amer,USD,Enterprise,5,3000,2025-07
2026-06,C0020,Customer 0020,amer,USD,Scale,4,960,2025-04
2026-06,C0021,Customer 0021,amer,USD,Starter,100,3000,2025-10
2026-06,C0023,Customer 0023,amer,USD,Enterprise,15,9000,2023-07
2026-06,C0026,Customer 0026,emea,EUR,Starter,10,300,2026-02
2026-06,C0027,Customer 0027,emea,EUR,Starter,42,1260,2025-07
2026-06,C0028,Customer 0028,emea,EUR,Enterprise,14,8400,2025-03
2026-06,C0029,Customer 0029,emea,GBP,Starter,60,1800,2025-10
2026-06,C0030,Customer 0030,emea,GBP,Growth,6,540,2023-11
2026-06,C0031,Customer 0031,amer,USD,Growth,21,1890,2024-12
2026-06,C0033,Customer 0033,emea,GBP,Scale,4,960,2026-01
2026-06,C0034,Customer 0034,amer,USD,Enterprise,16,9600,2024-09
2026-06,C0035,Customer 0035,amer,USD,Enterprise,40,24000,2024-05
2026-06,C0036,Customer 0036,emea,EUR,Enterprise,45,27000,2025-07
2026-06,C0038,Customer 0038,emea,GBP,Scale,22,5280,2024-05
2026-06,C0039,Customer 0039,emea,EUR,Starter,43,1290,2025-01
2026-06,C0041,Customer 0041,amer,USD,Starter,40,1200,2026-03
2026-06,C0042,Customer 0042,amer,USD,Starter,4,120,2025-08
2026-06,C0043,Customer 0043,amer,USD,Growth,22,1980,2025-06
2026-06,C0047,Customer 0047,emea,EUR,Starter,3,90,2026-02
2026-06,C0048,Customer 0048,emea,EUR,Scale,6,1440,2024-05
2026-06,C0050,Customer 0050,amer,USD,Starter,3,90,2024-10
2026-06,C0051,Customer 0051,amer,USD,Growth,22,1980,2025-02
2026-06,C0052,Customer 0052,emea,EUR,Growth,8,720,2025-02
2026-06,C0054,Customer 0054,amer,CAD,Starter,5,150,2024-07
2026-06,C0055,Customer 0055,emea,EUR,Starter,27,810,2025-10
2026-06,C0056,Customer 0056,emea,EUR,Enterprise,28,16800,2024-09
2026-06,C0058,Customer 0058,amer,USD,Growth,10,900,2025-04
2026-06,C0059,Customer 0059,emea,EUR,Growth,14,1260,2024-10
2026-06,C0060,Customer 0060,amer,USD,Growth,45,4050,2024-04
2026-06,C0062,Customer 0062,amer,USD,Scale,39,9360,2026-02
2026-06,C0064,Customer 0064,amer,USD,Enterprise,42,25200,2026-03
2026-06,C0065,Customer 0065,amer,USD,Starter,20,600,2025-12
2026-06,C0067,Customer 0067,emea,EUR,Scale,15,3600,2024-11
2026-06,C0068,Customer 0068,amer,USD,Scale,4,960,2024-01
2026-06,C0070,Customer 0070,amer,USD,Starter,8,240,2024-12
2026-06,C0071,Customer 0071,amer,CAD,Growth,10,900,2026-02
2026-06,C0072,Customer 0072,amer,CAD,Starter,42,1260,2025-02
2026-06,C0073,Customer 0073,emea,GBP,Scale,24,5760,2024-04
2026-06,C0074,Customer 0074,emea,EUR,Growth,3,270,2025-11
2026-06,C0078,Customer 0078,emea,EUR,Starter,99,2970,2026-01
2026-06,C0082,Customer 0082,emea,GBP,Scale,23,5520,2024-08
2026-06,C0083,Customer 0083,amer,USD,Growth,10,900,2025-01
2026-06,C0084,Customer 0084,emea,GBP,Enterprise,8,4800,2026-03
2026-06,C0085,Customer 0085,amer,CAD,Growth,5,450,2025-11
2026-06,C0086,Customer 0086,emea,EUR,Starter,4,120,2024-12
2026-06,C0087,Customer 0087,emea,EUR,Scale,107,25680,2025-12
2026-06,C0088,Customer 0088,emea,EUR,Starter,40,1200,2026-03
2026-06,C0090,Customer 0090,amer,USD,Growth,20,1800,2025-09
2026-06,C0093,Customer 0093,emea,EUR,Enterprise,100,60000,2026-03
2026-06,C0095,Customer 0095,emea,EUR,Starter,61,1830,2025-11
2026-06,C0100,Customer 0100,emea,GBP,Growth,15,1350,2025-06
2026-06,C0102,Customer 0102,amer,USD,Scale,24,5760,2025-10
2026-06,C0104,Customer 0104,amer,CAD,Starter,5,150,2025-01
2026-06,C0108,Customer 0108,amer,USD,Starter,63,1890,2025-10
2026-06,C0109,Customer 0109,amer,USD,Starter,8,240,2024-06
2026-06,C0111,Customer 0111,amer,USD,Starter,21,630,2024-04
2026-06,C0112,Customer 0112,amer,USD,Starter,24,720,2025-08
2026-06,C0117,Customer 0117,emea,EUR,Scale,9,2160,2025-11
2026-06,C0118,Customer 0118,emea,EUR,Scale,7,1680,2025-03
2026-06,C0119,Customer 0119,amer,USD,Growth,39,3510,2025-11
2026-06,C0120,Customer 0120,amer,USD,Growth,3,270,2026-03
2026-06,C0121,Customer 0121,amer,USD,Growth,20,1800,2025-09
2026-06,C0122,Customer 0122,amer,CAD,Scale,39,9360,2025-07
2026-06,C0125,Customer 0125,emea,EUR,Starter,105,3150,2026-02
2026-06,C0126,Customer 0126,emea,GBP,Growth,65,5850,2026-03
2026-06,C0127,Customer 0127,amer,USD,Growth,10,900,2025-03
2026-06,C0130,Customer 0130,emea,GBP,Starter,102,3060,2026-01
2026-06,C0133,Customer 0133,amer,USD,Growth,3,270,2025-04
2026-06,C0134,Customer 0134,emea,GBP,Growth,10,900,2025-03
2026-06,C0136,Customer 0136,emea,EUR,Starter,3,90,2025-07
2026-06,C0138,Customer 0138,amer,USD,Growth,8,720,2025-11
2026-06,C0139,Customer 0139,emea,GBP,Starter,8,240,2024-08
2026-06,C0141,Customer 0141,amer,USD,Starter,29,870,2025-02
2026-06,C0142,Customer 0142,amer,USD,Scale,101,24240,2026-03
2026-06,C0144,Customer 0144,amer,USD,Starter,100,3000,2026-03
2026-06,C0145,Customer 0145,emea,EUR,Growth,102,9180,2026-01
2026-06,C0147,Customer 0147,emea,EUR,Scale,17,4080,2025-05
2026-06,C0148,Customer 0148,amer,USD,Starter,100,3000,2026-02
2026-06,C0150,Customer 0150,amer,USD,Growth,24,2160,2025-03
